"","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","label"
"46",2.31664716003139,1.65711829957041,1.92601214256504,0.836704520431596,3.64163704426059,2.804932523829,0.447518656716418,0.177929104477612,0.98669776119403,0.808768656716418,4.75493432737872,43.1432969457629,0.844708606274033,0.863725420557567,0.729596296202635,0.00573955293390753,4.04592332374801,0.19672131147541,16,1.50905539772727,0.09375,8.53125,8.4375,9.35555555555556,0.65625,0.09375,-0.028125,"female"
"47",1.08300042497163,1.17196324163065,0.646605691488233,0.242768923880059,1.64756063917832,1.40479171529826,1.51389473684211,0.472421052631579,1.79305263157895,1.32063157894737,12.174020050228,210.222215858351,0.77989693267301,0.869632299979214,0.678223563307164,0.00961014767344306,12.2227917620137,0.210526315789474,16,0.333147321428571,0.09375,2.90625,2.8125,8.6,2.625,0.1875,-0.121875,"female"
"48",1.57377764518472,2.03034258727713,0.641642375021434,0.341226169506321,1.96196473944288,1.62073856993656,1.45263970588235,0.761161764705882,2.16019852941176,1.39903676470588,10.7927293502584,171.313302377867,0.816693140064272,0.874500617901629,0.714198655622228,0.03161880338966,9.15874278912276,0.275862068965517,16,0.570967741935484,0.09375,6.84375,6.75,11.3888888888889,1.5,0.1875,-0.065625,"female"
"49",1.37803603708449,1.72598897037201,0.900333024341676,0.35122051704604,1.40639269406393,1.05517217701789,0.473626016260163,0.252959349593496,0.87190243902439,0.618943089430894,39.6146348003647,2899.37772934196,0.785281559092182,0.862765722429323,0.677514011640592,0.0251642641805526,16,16,16,0.404428251121076,0.09375,1.6875,1.59375,20.2941176470588,0.375,0.28125,-0.0046875,"female"
"50",1.69775929360911,1.34877558343563,1.35597885130731,0.550039834866372,2.5886289563265,2.03858912146013,1.62790443686007,0.883566552901024,2.43650170648464,1.55293515358362,9.98396603076114,151.524120581952,0.81092555304587,0.875669254455263,0.710102574454398,0.0132632024331364,7.18964309536003,0.188235294117647,16,0.617781929347826,0.09375,3.5625,3.46875,11.8648648648649,0.65625,0.1875,-0.0234375,"female"
"51",1.70044315307565,1.30127289382965,1.34578647969308,0.543669797592274,2.77655774573356,2.23288794814129,0.81068125,0.4295,1.2562875,0.8267875,12.8605610983514,337.441939353466,0.811939257971371,0.866300119598226,0.703383076287094,0.00668804334331611,9.04515868202951,0.247422680412371,16,0.842098017621145,0.1875,3.1875,3,17.03125,1.3125,0.28125,-0.0515625,"female"
"52",1.84775559499504,1.49857467686253,1.71641962541652,0.514186253356654,2.83654423123572,2.32235797787906,4.902579,2.584802,7.4927215,4.9079195,9.42853778869894,157.805538082953,0.850496805172756,0.893230950022897,0.759690069275899,0.0111245619280732,4.08196643314577,0.195918367346939,16,0.848020391949153,0.09375,7.3125,7.21875,43.3246753246753,1.5,3,0.075,"female"
"53",1.77542857363941,1.53643042430652,1.3531439624378,0.563495406117897,2.74403731261797,2.18054190650007,1.34986764705882,0.551731617647059,2.21763970588235,1.66590808823529,5.15511066539806,42.2149125726074,0.840320814830301,0.874488482145987,0.734850873876629,0.0173970561779824,3.66841559943206,0.188235294117647,16,1.63893072289157,0.09375,7.40625,7.3125,20.9102564102564,3.65625,5.0625,0.0703125,"female"
"54",2.10144729282478,1.39551993686244,1.66053119209389,1.19308214947498,2.72316244595429,1.53008029647931,0.178424242424242,0.111515151515152,0.256484848484848,0.144969696969697,9.02378578248026,121.437441334293,0.782521468235708,0.872679858297674,0.682890724014825,0.0248089701015427,12.2608695652174,1.04347826086957,16,1.22033898305085,0.1875,3.1875,3,4.46875,0.375,0.28125,-0.0046875,"female"
"55",1.3508995212907,1.16468597661675,1.02234343858177,0.659253820063639,1.59697891534669,0.937725095283052,0.512448132780083,0.253526970954357,0.863070539419087,0.60954356846473,6.80812826805886,62.1511175415448,0.786006814608189,0.862413767988895,0.677863098651197,0.0128216174672707,9.90343394575678,0.375,16,0.633680555555556,0.09375,1.96875,1.875,10.55,0.28125,0.1875,-0.0046875,"female"
"56",1.84977912360396,2.24851835737491,0.867592868096404,0.454189650042343,1.93206838937081,1.47787873932847,0.933956756756757,0.585064864864865,1.34725945945946,0.762194594594595,6.66271621419669,65.5101798480633,0.831202772976727,0.868539957228896,0.721932820889746,0.0199976796086957,8.85817876999555,0.19047619047619,16,0.470281862745098,0.09375,6,5.90625,10.3650793650794,0.09375,0.1875,0.0046875,"female"
"57",1.62978021413162,1.24774470104369,1.21408398441526,0.765548661073203,2.01500752437692,1.24945886330372,0.675985401459854,0.364817518248175,1.16956204379562,0.804744525547445,6.62878399402671,64.7047063837651,0.80542700327116,0.870100682567735,0.700802585304722,0.0112732735955228,14.0789473684211,0.631578947368421,16,0.894230769230769,0.09375,4.3125,4.21875,18.8444444444444,0.28125,0.09375,-0.009375,"female"
"58",1.8311623070945,1.45096834908803,1.74293279896944,0.595147785013955,2.73012237887354,2.13497459385959,1.5515523465704,0.834628158844765,3.46156678700361,2.62693862815884,11.3004002912757,224.875136842016,0.832743301270305,0.881030625723528,0.733672351785253,0.0124673723907039,7.46049001179481,0.188976377952756,16,0.898956102783726,0.09375,7.03125,6.9375,18.3108108108108,1.96875,1.6875,-0.0140625,"female"
"59",1.10438679429758,1.13616318938514,0.76484871844286,0.399383310849875,1.26655103745102,0.867167726601143,1.61645385779123,0.808226928895613,2.48891074130106,1.68068381240545,7.6061092172474,80.776650385134,0.790301359952105,0.877564816064677,0.693540667582033,0.00628308104318445,5.91521211571297,0.19047619047619,16,0.546793193717278,0.09375,4.03125,3.9375,17.7380952380952,0.28125,0.375,0.0046875,"female"
"60",1.58929436645358,1.29383632010754,1.20745821402411,0.807804488246654,1.8177798495039,1.00997536125724,1.40913500784929,0.776899529042386,2.62538461538462,1.84848508634223,5.86150707393305,49.9609828536867,0.816786964323907,0.876953289147942,0.716284014897012,0.0116398869127281,5.71668737001614,0.189723320158103,16,1.14403409090909,0.09375,21.84375,21.75,6.37931034482759,0.1875,0.1875,0,"female"
